backbone,batch_size,categorical_features,categorical_targets,continuous_features,continuous_targets,device,embedding_size,epochs,fine_tuning,freeze_layers,grad_clip,hidden_size,log,lora_alpha,lr,model,n_layers,r,rnn_type,seed,strategy,total_params,trainable_params,weight_decay,id,name,best_train_next_remaining_time_loss,_runtime,train_next_activity_acc,best_train_next_activity_loss,train_next_time_to_next_event_loss,_timestamp,_wandb.runtime,train_next_activity_loss,best_train_next_time_to_next_event_loss,_step,best_test_next_remaining_time_loss,test_next_activity_acc,train_next_remaining_time_loss,best_train_next_activity_acc,test_next_remaining_time_loss,test_next_time_to_next_event_loss,best_test_next_activity_acc,test_next_activity_loss,best_test_next_activity_loss,best_test_next_time_to_next_event_loss,few_shot_k
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"0,1",5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,45,sum,1315696661,100825109,0.1,u2snfip9,dark-spaceship-199,0.5817744323830639,396.646318486,0.8498493327593629,0.2996367514980183,0.7698950188969724,1763550667.8521695,396,0.48077426861957184,0.6936971553584085,9,0.6652013990388406,0.8912086351370544,0.6464813375904085,0.8809728798966853,0.6652013990388406,0.7474916976819812,0.8929129385030535,0.28375644755624196,0.2692325746042961,0.7474916976819812,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,41,sum,1315696661,50472981,0.1,gf1scwh0,bumbling-durian-200,0.5732936662586917,355.644448891,0.877399913904434,0.30599851201846073,0.6914632202888222,1763551230.9630582,355,0.3167772402703839,0.6914632202888222,9,0.6511323327724271,0.885953699758557,0.5732936662586917,0.8780025828669823,0.6679486307361691,0.7303404442340605,0.8916347109785542,0.2681065551125009,0.2681065551125009,0.7281954610505204,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,42,sum,1315696661,50472981,0.1,f3ypqma5,woven-mountain-201,0.574204162744628,353.642853529,0.8804563065002152,0.3052345554837881,0.684426848363938,1763551774.1698964,353,0.3069990816990774,0.684426848363938,9,0.6775174061694347,0.8906405340150547,0.575366778436325,0.8820921222557039,0.7069807190089855,0.7705539049639686,0.8910666098565545,0.282328050391543,0.27545844741613246,0.7427890166320714,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,43,sum,1315696661,50472981,0.1,4wskum23,classic-smoke-202,0.5762239945843155,359.463858194,0.8785622040464917,0.31190990414334124,0.6813423943735124,1763552403.444688,359,0.31190990414334124,0.6813423943735124,9,0.659806972436481,0.8902144581735549,0.5762239945843155,0.8785622040464917,0.7325563219490587,0.7730405901223654,0.8923448373810539,0.2939615882843195,0.2739330016657501,0.743462367044933,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,44,sum,1315696661,50472981,0.1,j16ea7uo,restful-wave-203,0.5690034898252154,357.716433325,0.8828239345673697,0.2944199469496965,0.6814711064959824,1763553047.006132,357,0.2960710692600705,0.6814711064959824,9,0.6700836557367447,0.8922028121005539,0.5690034898252154,0.8828239345673697,0.717525991047839,0.7672819132968083,0.8936230649055532,0.27942401610083106,0.26754215884117255,0.7310423699313818,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,45,sum,1315696661,50472981,0.1,vphf4yls,dulcet-plant-204,0.5787764678676734,358.810381342,0.8771416272061989,0.30587471788729054,0.6902251909172232,1763553700.251147,358,0.31278822034071396,0.6902251909172232,9,0.6742215958394681,0.8923448373810539,0.5787764678676734,0.880413258717176,0.6839307879981729,0.751145756188788,0.8930549637835534,0.27562364186266747,0.26869224692725135,0.7397949564543287,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,-1,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,41,sum,1315696661,50472981,0.1,i1amorrp,silver-shape-205,0.5914477258625597,350.716590301,0.8649160568230736,0.3855781804986725,0.7148081919062101,1763554175.9192295,350,0.3855781804986725,0.7148081919062101,9,0.6521706982712704,0.8764380059650618,0.5914477258625597,0.8649160568230736,0.7184397255285713,0.7608113172057338,0.8822610424655589,0.33315328386185133,0.3243040236673679,0.7437196608176202,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,-1,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,42,sum,1315696661,50472981,0.1,ec2hro02,sandy-firebrand-206,0.5852207475164252,352.65246726,0.876926388291003,0.34965778677000653,0.6982266313086488,1763554542.6641445,352,0.34965778677000653,0.698189242615866,9,0.6609930975872962,0.8849595227950575,0.5852207475164252,0.8771416272061989,0.6703813341831791,0.7458486594593062,0.8853855986365573,0.31856591314471017,0.31856591314471017,0.7458486594593062,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,-1,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,43,sum,1315696661,50472981,0.1,yisxrd6u,floral-resonance-207,0.5984389693892007,350.166155915,0.8685751183814033,0.3745777108881733,0.7182185168929311,1763554906.6077633,350,0.3745777108881733,0.7182185168929311,9,0.6472315472680183,0.8787104104530606,0.5984389693892007,0.870727507533362,0.6472315472680183,0.7298688773420822,0.8787104104530606,0.34839233358616417,0.3450110599646225,0.7298688773420822,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,-1,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,44,sum,1315696661,50472981,0.1,xs7soa6c,smooth-sponge-208,0.5841793608880997,350.531384947,0.875936289281102,0.32986258630140863,0.694185343026807,1763555270.9213233,350,0.32986258630140863,0.694185343026807,9,0.6653865021308907,0.8885101548075558,0.5841793608880997,0.8779595350839432,0.6665742537833432,0.763051743636736,0.8892202812100554,0.281061349106756,0.2797618258018044,0.7439140389714284,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,-1,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,45,sum,1315696661,50472981,0.1,6m1tulou,silver-fire-209,0.5994134915680707,346.215542264,0.8688334050796384,0.3609165203042755,0.7206076425054799,1763555631.0519834,346,0.3609165203042755,0.7157877770775718,9,0.6613779088310043,0.7814230933106093,0.6017582659058359,0.8715023676280672,0.7146892443314108,0.7480186851606029,0.8904985087345547,0.6165276687095457,0.2900309750275625,0.7351674444379835,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,41,sum,1315696661,120853,0.1,fna6i8ap,cerulean-lake-210,0.5988381607749059,313.705395375,0.8670253981919931,0.37746674351480775,0.7128795235823107,1763555958.1685345,313,0.37746674351480775,0.7128795235823107,9,0.707382100428595,0.8755858542820623,0.5988381607749059,0.8670253981919931,0.7274212753242804,0.7633559302568538,0.8755858542820623,0.35412399065526706,0.35412399065526706,0.7565092162099891,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,42,sum,1315696661,120853,0.1,283m3ehi,glowing-frost-211,0.5857250830966032,310.789596817,0.8739130434782608,0.36500937303386266,0.6952536366799758,1763556282.8045022,310,0.36500937303386266,0.6952536366799758,9,0.6700441673082683,0.8906405340150547,0.5857250830966032,0.8743865690916918,0.6700441673082683,0.7453490418308314,0.8906405340150547,0.3005504906135194,0.3005504906135194,0.7446805562947287,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,43,sum,1315696661,120853,0.1,cujcy9wn,cosmic-breeze-212,0.6071218511127369,312.154328432,0.8622470942746449,0.4101126091161064,0.74170450172802,1763556609.262063,312,0.4101126091161064,0.7366678616018373,9,0.6725785355391175,0.8801306632580599,0.612264117017369,0.8622470942746449,0.6725785355391175,0.7565302801409867,0.8801306632580599,0.34987551247323545,0.34987551247323545,0.7565302801409867,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,44,sum,1315696661,120853,0.1,099v9mgg,exalted-terrain-213,0.5832658173347207,312.181923367,0.8730951356005165,0.35272844181561647,0.6910399554466513,1763556935.8099334,312,0.35272844181561647,0.6910399554466513,9,0.6792684714744383,0.8885101548075558,0.5836224202651994,0.8738269479121825,0.6847777514612788,0.7403237467851004,0.8895043317710553,0.28921402399723817,0.28921402399723817,0.7390500536494559,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,45,sum,1315696661,120853,0.1,rvgos4wn,unique-salad-214,0.5877358626662479,310.793753628,0.8799827808867843,0.3504332447790966,0.7077267583567061,1763557260.3867526,310,0.3504332447790966,0.7077267583567061,9,0.6758149983682783,0.8650759835250674,0.5877358626662479,0.8799827808867843,0.7171388961191696,0.7634086112477634,0.8858116744780571,0.35365408006301574,0.30765137762495814,0.7461448310705228,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,0,freeze,,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,41,sum,1315696661,120853,0.1,3cfid5c7,clean-smoke-215,,4.317502619,,,,1763557279.0688214,4,,,0,1.5825936634793505,0.0007101264024996449,,,1.5825936634793505,7.414043871317884,0.0007101264024996449,4.0268231957935,4.0268231957935,7.414043871317884,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,0,freeze,,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,42,sum,1315696661,120853,0.1,s9f2hqpb,fluent-surf-216,,4.35472163,,,,1763557296.228625,4,,,0,2.1181341082412164,0.0,,,2.1181341082412164,3.809185545479366,0.0,4.319060442783229,4.319060442783229,3.809185545479366,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,0,freeze,,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,43,sum,1315696661,120853,0.1,r7sa8q9o,sandy-morning-217,,4.311698808,,,,1763557313.256664,4,,,0,2.564370569121582,0.026416702172986792,,,2.564370569121582,3.737457708817384,0.026416702172986792,4.064696170138866,4.064696170138866,3.737457708817384,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,0,freeze,,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,44,sum,1315696661,120853,0.1,yab53dmf,dauntless-monkey-218,,4.2561891769999995,,,,1763557330.421534,4,,,0,2.8925548411790425,0.1690100837949155,,,2.8925548411790425,6.029786408853335,0.1690100837949155,3.1270358249928156,3.1270358249928156,6.029786408853335,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,0,freeze,,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,45,sum,1315696661,120853,0.1,62k8kqvn,radiant-star-219,,4.283165183,,,,1763557348.455305,4,,,0,6.3711854327624025,0.06746200823746627,,,6.3711854327624025,2.155861660459302,0.06746200823746627,3.616663331014327,3.616663331014327,2.155861660459302,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,41,sum,1315696661,120853,0.1,ohg11dgl,lilac-grass-220,0.7716576741291926,46.452886576,0.15384615384615383,2.5982746124267577,0.8894163727760315,1763557408.257475,46,2.5982746124267577,0.8894163727760315,9,1.030184012078338,0.18406476352790796,0.7716576741291926,0.18461538461538465,1.030184012078338,1.0559005473185257,0.1854850163329073,2.6128870516130824,2.6128870516130824,1.008398334913304,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,42,sum,1315696661,120853,0.1,q9lr42n7,usual-firefly-221,0.8953748262845553,46.623062991,0.12307692307692308,2.71088301218473,1.0003958683747511,1763557468.317483,46,2.71088301218473,1.0003958683747511,9,1.1804057509871035,0.10978554182644512,0.8953748262845553,0.12307692307692308,1.3004597115459098,1.0254580597023517,0.12824882829143588,2.742239649907684,2.742239649907684,1.0208206480156543,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,43,sum,1315696661,120853,0.1,p0hsyhau,good-smoke-222,1.285056290259728,46.714049353,0.13076923076923078,2.6798469396737907,1.075718368933751,1763557528.3840122,46,2.6798469396737907,1.075718368933751,9,1.3730605106058489,0.09302655872745348,1.285056290259728,0.13076923076923078,1.3784831737425665,0.9131462315642144,0.10836528902144582,2.8071809163775536,2.8071809163775536,0.9131462315642144,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,44,sum,1315696661,120853,0.1,m5i8hpyh,laced-water-223,0.8454049871518061,46.88587191,0.14615384615384616,2.628749568645771,1.7815133324036232,1763557588.5940192,46,2.628749568645771,1.7815133324036232,9,1.0468035892843608,0.1709984377219145,0.8454049871518061,0.14615384615384616,1.1066060361495125,1.0066391910752897,0.17114046300241442,2.634003711684728,2.6335513138361333,0.9905769693260588,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI20RequestForPayment,,5e-05,nep,1,,lstm,45,sum,1315696661,120853,0.1,2y6ghlz0,wise-water-224,1.0916868828810178,46.908751491,0.16153846153846155,2.5949016350966234,0.9036050581015074,1763557649.0658743,46,2.5976225266089807,0.9036050581015074,9,1.5698391305267634,0.034086067319982954,1.2072391654436403,0.16923076923076924,1.659942137180887,2.054447981329605,0.045874165601477064,3.241415659044805,3.154490574502315,1.949725780478934,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI20RequestForPayment,512,5e-05,nep,1,256,lstm,41,sum,1366028309,50452501,0.1,ln2pwy0r,northern-vortex-225,0.784722403379587,52.697435683,0.2307692307692308,2.4891554759098935,0.7034369977620932,1763557715.5159426,52,2.4891554759098935,0.7034369977620932,9,0.9496904693362964,0.17625337310041186,0.806216051028325,0.23846153846153847,1.006650566834649,0.961824358804814,0.2591961369123704,2.523066074938585,2.519809325773122,0.9109178786080696,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI20RequestForPayment,512,5e-05,nep,1,256,lstm,42,sum,1366028309,50452501,0.1,vycqxt7o,dashing-sponge-226,1.1589436549406784,52.703831161,0.14615384615384616,2.5266835946303146,0.9489432389919574,1763557782.7188964,52,2.616970788515531,0.9489432389919574,9,0.8024231833230533,0.1156085783269422,1.2088456869125366,0.17692307692307693,0.8024231833230533,0.8974804738048395,0.22127538701888935,2.5182477270840686,2.5182477270840686,0.8974804738048395,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI20RequestForPayment,512,5e-05,nep,1,256,lstm,43,sum,1366028309,50452501,0.1,rdrfg52l,whole-hill-227,1.234143409362206,52.622630334,0.08461538461538462,2.700452577150785,1.2175478366705088,1763557849.3035612,52,2.700452577150785,1.1273684130265162,9,1.136395859796204,0.21104956682289447,1.3671157066638653,0.1153846153846154,1.7083814214904984,1.05846572724819,0.21104956682289447,2.643795236100732,2.643795236100732,0.9927476336545962,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI20RequestForPayment,512,5e-05,nep,1,256,lstm,44,sum,1366028309,50452501,0.1,z32907ib,icy-music-228,1.1479395738014808,52.893769382,0.16153846153846155,2.677056385920598,1.7732686539467135,1763557916.4575677,52,2.687691681201642,1.7732686539467135,9,1.1087481389413452,0.0,1.1479395738014808,0.16153846153846155,1.1665102113903356,0.9843416755095478,0.149978696207925,2.913665086670095,2.806237301896232,0.970332074988178,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI20RequestForPayment,512,5e-05,nep,1,256,lstm,45,sum,1366028309,50452501,0.1,bbna89dm,expert-music-229,1.2141356761638935,53.016875061,0.1,2.590191760429969,1.151904202424563,1763557983.8554995,53,2.678260120978722,1.151904202424563,9,0.9843323670603846,0.04885669649197557,2.041665238600511,0.16153846153846155,1.4753136360548789,1.0305821852595305,0.25365715097287317,2.8454595348269844,2.5726684594150973,1.0053953454670894,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI12,512,5e-05,nep,1,256,lstm,41,sum,1366061085,50485277,0.1,07xqu58d,ethereal-resonance-230,0.6740573033912266,1637.675539898,0.7954673064162116,0.5191530284137125,0.8250420557832682,1763559639.260868,1637,0.570613710738258,0.7928077198845862,9,2.427106604189126,0.728713897626537,0.6740573033912266,0.8109080700321576,2.8394649023724647,1.6975117496767156,0.7332177580783529,0.8553350160453945,0.8553350160453945,1.5655827800912927,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI12,512,5e-05,nep,1,256,lstm,42,sum,1366061085,50485277,0.1,f6zsf54u,fluent-rain-231,0.6683268555989282,1639.476708152,0.7904650094431116,0.5748150532427331,0.8090764382958087,1763561296.281516,1639,0.5748150532427331,0.8090764382958087,9,2.490532027534722,0.730876465541893,0.6697848710576564,0.7904650094431116,2.80042975589666,1.6388309744195622,0.730876465541893,0.8567814683450574,0.8567814683450574,1.4531068867107084,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI12,512,5e-05,nep,1,256,lstm,43,sum,1366061085,50485277,0.1,w3np214s,northern-paper-232,0.6707604151138504,1643.646095341,0.7962584860395079,0.5746584324300205,0.8138480519318514,1763562996.4822133,1643,0.5746584324300205,0.8129430996882258,9,2.520094166370255,0.7137010294538175,0.6707604151138504,0.7962584860395079,2.54624762793474,1.5436193891395469,0.7245674864169288,0.8944704922175524,0.8699187029079604,1.4101073946518845,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI12,512,5e-05,nep,1,256,lstm,44,sum,1366061085,50485277,0.1,c22sqrko,solar-galaxy-233,0.6720181936938976,1644.90675769,0.8102955438721862,0.5203779935938208,0.8019587756530009,1763564659.17973,1644,0.5203779935938208,0.8019587756530009,9,2.5426367242019734,0.7367207606519874,0.6728939662295274,0.8102955438721862,2.8905195556581686,1.5784521721757738,0.7749678295682013,0.7716948122834355,0.7256350054599777,1.4402334503187646,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI12,512,5e-05,nep,1,256,lstm,45,sum,1366061085,50485277,0.1,z39ws9xx,kind-lake-234,0.6849307009684842,1641.227599664,0.751799295594916,0.6927862061805654,0.8360499596387433,1763566319.394883,1641,0.7316816087955498,0.8246842818425972,9,2.014724718254461,0.6660173005433229,0.6913797465390207,0.7603661545267385,2.823676595111075,1.6049431140592103,0.6660173005433229,1.0561151837481066,1.0561151837481066,1.4013025190626358,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"-1,-2",5,2048,BPI12,,5e-05,nep,1,,lstm,41,sum,1315729437,100857885,0.1,1nwcuxja,swept-dust-235,0.6656585135889422,1616.763043749,0.7759175131437905,0.6145625909859137,0.8039988168431075,1763567955.057801,1616,0.6145625909859137,0.8039988168431075,9,2.5237336494460005,0.5617136116671433,0.6656585135889422,0.7759175131437905,2.5638749183693297,1.4901124735575615,0.5617136116671433,1.568262330695565,1.568262330695565,1.481063855567471,
